id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.9;66.00;Edge.Minor.S_arm.NB.540_2;5.10;17.39;0.25;104.00;Edge.Minor.N_arm.NB.540_2;177.70;16.29;38.00;395.01;5.00;1;0.00;15.02;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.9 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.9 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.9;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.7;75.00;Edge.Minor.S_arm.NB.200_2;5.10;17.18;0.90;104.00;Edge.Minor.N_arm.NB.200_2;177.70;15.90;29.00;395.01;0.00;0;0.00;5.52;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.7 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.7 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__seg0__0.7;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.11;53.00;Edge.Minor.N_arm.SB.540_1;5.10;16.69;0.43;105.00;Edge.Minor.S_arm.SB.540_2;177.70;16.02;52.00;395.01;19.00;1;0.00;28.10;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.11 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.11 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.11;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.6;54.00;Edge.Minor.S_arm.NB.540_1;5.10;17.13;0.59;105.00;Edge.Minor.N_arm.NB.540_1;177.70;16.15;51.00;395.01;15.00;1;0.00;27.38;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.6 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.6 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.6;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.0;37.00;Edge.Minor.N_arm.SB.540_1;5.10;18.66;0.24;106.00;Edge.Main.EB.620-740_1;112.00;17.98;69.00;373.13;35.00;1;0.00;48.02;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.0 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.0 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.0;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.2;63.00;Edge.Minor.S_arm.NB.200_1;5.10;17.04;0.88;106.00;Edge.Main.WB.120-0_1;112.00;16.09;43.00;373.13;7.00;1;0.00;19.52;1;tripinfo_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.2 routing_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.2 fcd_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.2;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.7;19.00;Edge.Minor.N_arm.SB.540_1;5.10;12.50;0.64;107.00;Edge.Minor.S_arm.SB.540_1;177.70;11.80;88.00;395.01;48.00;1;0.00;55.82;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.7 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.7 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.7;DEFAULT_VEHTYPE;0.75;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.12;57.00;Edge.Minor.N_arm.SB.540_2;5.10;19.81;0.82;107.00;Edge.Minor.S_arm.SB.540_2;177.70;18.09;50.00;395.01;16.00;1;0.00;29.50;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.12 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.12 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.12;DEFAULT_VEHTYPE;1.19;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.8;61.00;Edge.Minor.S_arm.NB.540_1;5.10;15.87;0.73;107.00;Edge.Minor.N_arm.NB.540_1;177.70;15.62;46.00;395.01;8.00;1;0.00;21.11;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.8 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.8 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.8;DEFAULT_VEHTYPE;0.95;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.7;82.00;Edge.Minor.N_arm.SB.200_2;5.10;16.62;0.50;107.00;Edge.Minor.S_arm.SB.200_2;177.70;16.44;25.00;395.01;0.00;0;0.00;1.03;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.7 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.7 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.7;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.10;34.00;Edge.Minor.N_arm.SB.540_1;5.10;14.83;0.78;108.00;Edge.Minor.S_arm.SB.540_1;177.70;14.29;74.00;395.01;37.00;1;0.00;47.36;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.10 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.10 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.10;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.3;71.00;Edge.Minor.S_arm.NB.200_1;5.10;19.36;0.13;108.00;Edge.Main.WB.120-0_1;112.00;18.72;37.00;373.13;0.00;0;0.00;16.20;1;tripinfo_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.3 routing_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.3 fcd_vf_Node.Minor.200.S_end__Node.Main.0.S__seg0__0.3;DEFAULT_VEHTYPE;1.16;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.10;84.00;Edge.Minor.S_arm.NB.540_2;5.10;17.61;0.16;108.00;Edge.Minor.N_arm.NB.540_2;177.70;17.48;24.00;395.01;0.00;0;0.00;0.70;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.10 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.10 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.10;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.13;65.00;Edge.Minor.N_arm.SB.540_1;5.10;15.89;0.85;109.00;Edge.Minor.S_arm.SB.540_2;177.70;14.96;44.00;395.01;8.00;1;0.00;18.35;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.13 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.13 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.13;DEFAULT_VEHTYPE;0.95;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.15;71.00;Edge.Minor.N_arm.SB.540_2;5.10;17.63;0.84;110.00;Edge.Minor.S_arm.SB.540_2;177.70;17.51;39.00;395.01;3.00;1;0.00;16.34;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.15 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.15 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.15;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.1;47.00;Edge.Minor.N_arm.SB.540_1;5.10;15.48;0.03;111.00;Edge.Main.EB.620-740_1;112.00;14.86;64.00;373.13;27.00;1;0.00;38.42;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.1 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.1 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.1;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.0;3.00;Edge.Minor.N_arm.SB.200_3;5.10;14.69;0.30;113.00;Edge.Main.WB.120-0_3;112.00;13.80;110.00;391.11;70.00;2;0.00;81.90;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.0 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.0 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.0;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.2;48.00;Edge.Minor.N_arm.SB.540_1;5.10;12.13;0.04;114.00;Edge.Main.EB.620-740_1;112.00;16.45;66.00;373.13;25.00;1;0.00;42.21;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.2 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.2 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.2;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.14;70.00;Edge.Minor.N_arm.SB.540_1;5.10;13.46;0.40;114.00;Edge.Minor.S_arm.SB.540_2;177.70;13.05;44.00;395.01;4.00;1;0.00;14.16;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.14 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.14 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.14;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.1;5.00;Edge.Minor.N_arm.SB.200_3;5.10;15.86;0.50;115.00;Edge.Main.WB.120-0_3;112.00;18.82;110.00;391.11;68.00;2;0.00;88.85;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.1 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.1 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.1;DEFAULT_VEHTYPE;1.20;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.3;54.00;Edge.Minor.N_arm.SB.540_1;5.10;14.37;0.88;116.00;Edge.Main.EB.620-740_1;112.00;16.63;62.00;373.13;23.00;1;0.00;39.99;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.3 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.3 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.3;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.16;85.00;Edge.Minor.N_arm.SB.540_2;5.10;20.43;0.51;116.00;Edge.Minor.S_arm.SB.540_2;177.70;15.39;31.00;395.01;0.00;0;0.00;11.04;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.16 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.16 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.16;DEFAULT_VEHTYPE;1.23;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.9;91.00;Edge.Minor.N_arm.SB.200_2;5.10;17.00;0.13;116.00;Edge.Minor.S_arm.SB.200_2;177.70;16.27;25.00;395.01;0.00;0;0.00;1.11;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.9 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.9 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.9;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.2;13.00;Edge.Minor.N_arm.SB.200_3;5.10;15.30;0.39;117.00;Edge.Main.WB.120-0_3;112.00;14.62;104.00;391.11;61.00;2;0.00;77.55;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.2 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.2 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.2;DEFAULT_VEHTYPE;0.92;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.18;87.00;Edge.Minor.N_arm.SB.540_2;5.10;17.11;0.20;117.00;Edge.Minor.S_arm.SB.540_2;177.70;15.48;30.00;395.01;0.00;0;0.00;6.71;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.18 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.18 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.18;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.8;90.00;Edge.Minor.N_arm.SB.200_1;5.10;15.74;0.19;117.00;Edge.Minor.S_arm.SB.200_1;177.70;15.61;27.00;395.01;0.00;0;0.00;1.05;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.8 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.8 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.8;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.11;96.00;Edge.Minor.S_arm.NB.540_1;5.10;19.80;0.05;117.00;Edge.Minor.N_arm.NB.540_1;177.70;19.39;21.00;395.01;0.00;0;0.00;0.53;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.11 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.11 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.11;DEFAULT_VEHTYPE;1.19;
vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.4;55.00;Edge.Minor.N_arm.SB.540_1;5.10;11.53;0.96;118.00;Edge.Main.EB.620-740_1;112.00;19.05;63.00;373.13;22.00;1;0.00;43.14;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.4 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.4 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__seg0__0.4;DEFAULT_VEHTYPE;1.19;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.3;17.00;Edge.Minor.N_arm.SB.200_3;5.10;18.36;0.75;119.00;Edge.Main.WB.120-0_3;112.00;17.85;102.00;391.11;59.00;2;0.00;79.42;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.3 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.3 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.3;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.19;91.00;Edge.Minor.N_arm.SB.540_2;5.10;16.54;0.71;119.00;Edge.Minor.S_arm.SB.540_2;177.70;16.02;28.00;395.01;0.00;0;0.00;3.53;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.19 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.19 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.19;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.10;93.00;Edge.Minor.N_arm.SB.200_1;5.10;16.25;0.20;119.00;Edge.Minor.S_arm.SB.200_1;177.70;15.94;26.00;395.01;0.00;0;0.00;0.85;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.10 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.10 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__seg0__0.10;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.4;39.00;Edge.Minor.N_arm.SB.200_3;5.10;17.71;0.14;121.00;Edge.Main.WB.120-0_3;112.00;16.49;82.00;391.11;38.00;2;0.00;59.02;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.4 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.4 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.4;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.540.S_end__Node.Minor.460.S_end__seg0__0.0;83.00;Edge.Minor.S_arm.NB.540_1;5.10;15.64;0.52;121.00;Edge.Minor.S_arm.SB.460_1;180.90;14.82;38.00;438.31;0.00;0;0.00;8.03;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.460.S_end__seg0__0.0 routing_vf_Node.Minor.540.S_end__Node.Minor.460.S_end__seg0__0.0 fcd_vf_Node.Minor.540.S_end__Node.Minor.460.S_end__seg0__0.0;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.12;97.00;Edge.Minor.S_arm.NB.540_1;5.10;17.05;0.94;121.00;Edge.Minor.N_arm.NB.540_1;177.70;17.39;24.00;395.01;0.00;0;0.00;0.93;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.12 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.12 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__seg0__0.12;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.17;87.00;Edge.Minor.N_arm.SB.540_1;5.10;12.70;0.60;123.00;Edge.Minor.S_arm.SB.540_2;177.70;11.88;36.00;395.01;0.00;0;0.00;4.12;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.17 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.17 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.17;DEFAULT_VEHTYPE;0.76;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.20;100.00;Edge.Minor.N_arm.SB.540_1;5.10;17.42;0.53;124.00;Edge.Minor.S_arm.SB.540_1;177.70;16.27;24.00;395.01;0.00;0;0.00;0.68;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.20 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.20 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__seg0__0.20;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.5;92.00;Edge.Minor.N_arm.SB.200_3;5.10;15.72;0.38;125.00;Edge.Main.WB.120-0_3;112.00;15.29;33.00;391.11;0.00;0;0.00;7.32;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.5 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.5 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.5;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.0;2.00;Edge.Minor.S_arm.NB.540_3;5.10;14.67;0.93;132.00;Edge.Main.EB.620-740_3;112.00;14.25;130.00;391.11;91.00;2;0.00;101.95;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.0 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.0 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.0;DEFAULT_VEHTYPE;0.88;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.1;18.00;Edge.Minor.S_arm.NB.540_3;5.10;13.78;0.50;135.00;Edge.Main.EB.620-740_3;112.00;13.12;117.00;391.11;73.00;2;0.00;86.95;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.1 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.1 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.1;DEFAULT_VEHTYPE;0.83;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.2;57.00;Edge.Minor.S_arm.NB.540_3;5.10;17.78;0.11;136.00;Edge.Main.EB.620-740_3;112.00;14.62;79.00;391.11;40.00;2;0.00;56.26;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.2 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.2 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.2;DEFAULT_VEHTYPE;1.07;
vf_Node.Minor.200.S_end__Node.Minor.280.N_end__seg0__0.0;71.00;Edge.Minor.S_arm.NB.200_3;5.10;19.28;0.62;136.00;Edge.Minor.N_arm.NB.280_1;180.90;18.16;65.00;456.29;12.00;2;0.00;39.37;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__seg0__0.0 routing_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__seg0__0.0 fcd_vf_Node.Minor.200.S_end__Node.Minor.280.N_end__seg0__0.0;DEFAULT_VEHTYPE;1.16;
vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.3;67.00;Edge.Minor.S_arm.NB.540_3;5.10;18.22;0.15;138.00;Edge.Main.EB.620-740_3;112.00;17.06;71.00;391.11;30.00;2;0.00;48.26;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.3 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.3 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__seg0__0.3;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.0;72.00;Edge.Minor.N_arm.SB.540_3;5.10;15.11;0.09;138.00;Edge.Minor.S_arm.SB.460_1;180.90;14.04;66.00;456.29;21.00;2;0.00;32.89;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.0 routing_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.0 fcd_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__seg0__0.0;DEFAULT_VEHTYPE;0.91;
vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.6;113.00;Edge.Minor.N_arm.SB.200_3;5.10;16.10;0.21;140.00;Edge.Main.WB.120-0_3;112.00;15.88;27.00;391.11;0.00;0;0.00;1.70;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.6 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.6 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__seg0__0.6;DEFAULT_VEHTYPE;0.97;
vf_Node.Main.740.S__Node.Main.0.S__seg0__0.2;41.00;Edge.Main.WB.740-620_2;5.10;18.79;0.93;145.00;Edge.Main.WB.120-0_1;112.00;18.65;104.00;735.89;56.00;1;0.00;64.78;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.2 routing_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.2 fcd_vf_Node.Main.740.S__Node.Main.0.S__seg0__0.2;DEFAULT_VEHTYPE;1.13;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.4;33.00;Edge.Main.EB.0-120_2;5.10;17.03;0.36;146.00;Edge.Main.EB.620-740_2;112.00;15.80;113.00;735.89;60.00;1;0.00;69.77;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.4 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.4 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.4;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.540.N_end__Node.Minor.400.S_end__seg0__0.0;81.00;Edge.Minor.N_arm.SB.540_3;5.10;14.96;0.79;146.00;Edge.Minor.S_arm.SB.400_1;180.90;14.61;65.00;516.29;9.00;2;0.00;27.85;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__seg0__0.0 routing_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__seg0__0.0 fcd_vf_Node.Minor.540.N_end__Node.Minor.400.S_end__seg0__0.0;DEFAULT_VEHTYPE;0.90;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.3;29.00;Edge.Main.EB.0-120_1;5.10;16.48;0.78;147.00;Edge.Main.EB.620-740_2;112.00;15.69;118.00;735.89;64.00;1;0.00;72.43;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.3 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.3 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.3;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.540.S_end__Node.Main.0.S__seg0__0.0;12.00;Edge.Minor.S_arm.NB.540_1;5.10;17.98;0.97;148.00;Edge.Main.WB.120-0_3;112.00;17.06;136.00;713.62;75.00;2;0.00;94.63;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__seg0__0.0 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__seg0__0.0 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__seg0__0.0;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__seg0__0.2;24.00;Edge.Main.EB.0-120_2;5.10;16.23;0.09;148.00;Edge.Main.EB.620-740_1;112.00;15.88;124.00;735.89;69.00;1;0.00;77.72;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.2 routing_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.2 fcd_vf_Node.Main.0.N__Node.Main.740.N__seg0__0.2;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.2;33.00;Edge.Minor.N_arm.SB.280_1;5.10;18.19;0.89;148.00;Edge.Main.EB.620-740_2;112.00;17.27;115.00;640.57;59.00;2;0.00;78.79;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.2 routing_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.2 fcd_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.2;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.3;40.00;Edge.Minor.N_arm.SB.280_1;5.10;17.31;0.11;148.00;Edge.Main.EB.620-740_3;112.00;17.05;108.00;640.57;48.00;2;0.00;69.71;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.3 routing_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.3 fcd_vf_Node.Minor.280.N_end__Node.Main.740.N__seg0__0.3;DEFAULT_VEHTYPE;1.04;
