id;depart;departLane;departPos;departSpeed;departDelay;arrival;arrivalLane;arrivalPos;arrivalSpeed;duration;routeLength;waitingTime;waitingCount;stopTime;timeLoss;rerouteNo;devices;vType;speedFactor;vaporized
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.49;343.00;Edge.Minor.N_arm.SB.200_2;5.10;15.48;0.60;374.00;Edge.Minor.S_arm.SB.200_2;177.70;14.77;31.00;395.01;0.00;0;0.00;5.33;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.49 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.49 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.49;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.46;349.00;Edge.Minor.S_arm.NB.540_2;5.10;18.23;0.82;374.00;Edge.Minor.N_arm.NB.540_2;177.70;17.51;25.00;395.01;0.00;0;0.00;2.67;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.46 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.46 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.46;DEFAULT_VEHTYPE;1.09;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.39;265.00;Edge.Minor.S_arm.NB.200_1;5.10;13.50;0.46;375.00;Edge.Minor.N_arm.NB.200_1;177.70;12.41;110.00;395.01;65.00;2;0.00;80.44;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.39 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.39 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.39;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.36;277.00;Edge.Minor.N_arm.SB.540_1;5.10;16.15;0.58;376.00;Edge.Minor.S_arm.SB.540_2;177.70;15.90;99.00;395.01;55.00;2;0.00;74.09;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.36 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.36 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.36;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.41;269.00;Edge.Minor.S_arm.NB.200_1;5.10;16.06;0.79;377.00;Edge.Minor.N_arm.NB.200_1;177.70;15.34;108.00;395.01;64.00;2;0.00;82.72;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.41 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.41 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.41;DEFAULT_VEHTYPE;0.96;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.45;290.00;Edge.Minor.S_arm.NB.200_1;5.10;15.01;0.85;378.00;Edge.Minor.N_arm.NB.200_1;177.70;14.94;88.00;395.01;44.00;2;0.00;61.62;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.45 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.45 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.45;DEFAULT_VEHTYPE;0.90;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.44;341.00;Edge.Minor.N_arm.SB.540_1;5.10;16.14;0.06;378.00;Edge.Minor.S_arm.SB.540_2;177.70;15.48;37.00;395.01;0.00;0;0.00;11.75;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.44 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.44 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.44;DEFAULT_VEHTYPE;0.97;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.42;312.00;Edge.Minor.S_arm.NB.540_1;5.10;15.72;0.21;379.00;Edge.Minor.N_arm.NB.540_2;177.70;15.42;67.00;395.01;26.00;2;0.00;40.99;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.42 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.42 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.42;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.53;325.00;Edge.Minor.S_arm.NB.200_1;5.10;14.11;0.57;379.00;Edge.Minor.N_arm.NB.200_2;177.70;12.83;54.00;395.01;14.00;1;0.00;25.19;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.53 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.53 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.53;DEFAULT_VEHTYPE;0.85;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.48;341.00;Edge.Minor.N_arm.SB.200_1;5.10;13.60;0.03;379.00;Edge.Minor.S_arm.SB.200_2;177.70;13.40;38.00;395.01;0.00;0;0.00;8.42;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.48 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.48 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.48;DEFAULT_VEHTYPE;0.82;
vf_Node.Minor.540.N_end__Node.Main.740.N__0.8;260.00;Edge.Minor.N_arm.SB.540_1;5.10;17.68;0.32;380.00;Edge.Main.EB.620-740_1;112.00;17.47;120.00;373.13;78.00;2;0.00;97.22;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__0.8 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__0.8 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__0.8;DEFAULT_VEHTYPE;1.06;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.47;294.00;Edge.Minor.S_arm.NB.200_1;5.10;16.69;0.42;380.00;Edge.Minor.N_arm.NB.200_1;177.70;15.49;86.00;395.01;41.00;2;0.00;61.82;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.47 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.47 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.47;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.55;333.00;Edge.Minor.S_arm.NB.200_2;5.10;18.80;0.42;380.00;Edge.Minor.N_arm.NB.200_2;177.70;14.48;47.00;395.01;11.00;1;0.00;25.83;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.55 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.55 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.55;DEFAULT_VEHTYPE;1.13;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.47;353.00;Edge.Minor.S_arm.NB.540_1;5.10;16.38;0.53;380.00;Edge.Minor.N_arm.NB.540_2;177.70;15.23;27.00;395.01;0.00;0;0.00;2.65;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.47 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.47 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.47;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.540.N_end__Node.Main.740.N__0.9;296.00;Edge.Minor.N_arm.SB.540_1;5.10;18.30;0.08;381.00;Edge.Main.EB.620-740_1;112.00;17.95;85.00;373.13;37.00;3;0.00;63.54;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.740.N__0.9 routing_vf_Node.Minor.540.N_end__Node.Main.740.N__0.9 fcd_vf_Node.Minor.540.N_end__Node.Main.740.N__0.9;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.50;300.00;Edge.Minor.S_arm.NB.200_1;5.10;18.09;0.35;381.00;Edge.Minor.N_arm.NB.200_1;177.70;17.38;81.00;395.01;39.00;2;0.00;59.09;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.50 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.50 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.50;DEFAULT_VEHTYPE;1.08;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.41;325.00;Edge.Minor.N_arm.SB.540_1;5.10;14.44;0.15;381.00;Edge.Minor.S_arm.SB.540_2;177.70;13.94;56.00;395.01;6.00;1;0.00;27.87;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.41 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.41 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.41;DEFAULT_VEHTYPE;0.87;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.58;344.00;Edge.Minor.S_arm.NB.200_2;5.10;18.74;0.55;382.00;Edge.Minor.N_arm.NB.200_2;177.70;17.08;38.00;395.01;0.00;0;0.00;16.33;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.58 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.58 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.58;DEFAULT_VEHTYPE;1.12;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.47;354.00;Edge.Minor.N_arm.SB.540_1;5.10;18.52;0.46;382.00;Edge.Minor.S_arm.SB.540_2;177.70;15.01;28.00;395.01;0.00;0;0.00;6.51;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.47 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.47 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.47;DEFAULT_VEHTYPE;1.11;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.49;295.00;Edge.Minor.S_arm.NB.200_1;5.10;14.11;0.25;383.00;Edge.Minor.N_arm.NB.200_1;177.70;16.32;88.00;395.01;43.00;1;0.00;65.21;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.49 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.49 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.49;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.40;300.00;Edge.Minor.N_arm.SB.200_1;5.10;12.94;0.99;383.00;Edge.Minor.S_arm.SB.200_2;177.70;11.90;83.00;395.01;35.00;2;0.00;52.35;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.40 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.40 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.40;DEFAULT_VEHTYPE;0.78;
vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.48;361.00;Edge.Minor.S_arm.NB.540_2;5.10;18.88;0.79;383.00;Edge.Minor.N_arm.NB.540_2;177.70;17.78;22.00;395.01;0.00;0;0.00;0.82;1;tripinfo_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.48 routing_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.48 fcd_vf_Node.Minor.540.S_end__Node.Minor.540.N_end__0.48;DEFAULT_VEHTYPE;1.13;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.59;346.00;Edge.Minor.S_arm.NB.200_2;5.10;16.31;0.54;384.00;Edge.Minor.N_arm.NB.200_2;177.70;15.48;38.00;395.01;0.00;0;0.00;12.94;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.59 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.59 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.59;DEFAULT_VEHTYPE;0.98;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.52;310.00;Edge.Minor.S_arm.NB.200_1;5.10;17.55;0.25;385.00;Edge.Minor.N_arm.NB.200_1;177.70;16.70;75.00;395.01;29.00;1;0.00;51.82;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.52 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.52 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.52;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.39;311.00;Edge.Minor.N_arm.SB.540_1;5.10;16.93;0.74;385.00;Edge.Minor.S_arm.SB.540_2;177.70;16.25;74.00;395.01;24.00;3;0.00;50.36;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.39 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.39 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.39;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.45;320.00;Edge.Minor.N_arm.SB.200_1;5.10;16.47;0.43;385.00;Edge.Minor.S_arm.SB.200_2;177.70;15.22;65.00;395.01;20.00;2;0.00;40.39;1;tripinfo_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.45 routing_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.45 fcd_vf_Node.Minor.200.N_end__Node.Minor.200.S_end__0.45;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.61;350.00;Edge.Minor.S_arm.NB.200_2;5.10;19.00;0.13;385.00;Edge.Minor.N_arm.NB.200_2;177.70;16.76;35.00;395.01;0.00;0;0.00;14.47;1;tripinfo_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.61 routing_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.61 fcd_vf_Node.Minor.200.S_end__Node.Minor.200.N_end__0.61;DEFAULT_VEHTYPE;1.17;
vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.48;355.00;Edge.Minor.N_arm.SB.540_1;5.10;13.57;1.25;386.00;Edge.Minor.S_arm.SB.540_1;177.70;12.74;31.00;395.01;0.00;0;0.00;1.71;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.48 routing_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.48 fcd_vf_Node.Minor.540.N_end__Node.Minor.540.S_end__0.48;DEFAULT_VEHTYPE;0.81;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.14;298.00;Edge.Minor.N_arm.SB.200_3;5.10;16.49;0.68;389.00;Edge.Main.WB.120-0_3;112.00;15.52;91.00;391.11;56.00;2;0.00;66.27;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.14 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.14 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.14;DEFAULT_VEHTYPE;0.99;
vf_Node.Minor.200.N_end__Node.Main.0.S__0.15;347.00;Edge.Minor.N_arm.SB.200_3;5.10;18.27;0.32;391.00;Edge.Main.WB.120-0_3;112.00;17.52;44.00;391.11;13.00;1;0.00;21.17;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.0.S__0.15 routing_vf_Node.Minor.200.N_end__Node.Main.0.S__0.15 fcd_vf_Node.Minor.200.N_end__Node.Main.0.S__0.15;DEFAULT_VEHTYPE;1.10;
vf_Node.Minor.540.S_end__Node.Main.740.N__0.8;256.00;Edge.Minor.S_arm.NB.540_3;5.10;15.55;0.65;392.00;Edge.Main.EB.620-740_3;112.00;14.70;136.00;391.11;98.00;2;0.00;109.34;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.8 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.8 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.8;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Main.740.N__0.9;268.00;Edge.Minor.S_arm.NB.540_3;5.10;17.27;0.31;393.00;Edge.Main.EB.620-740_3;112.00;15.77;125.00;391.11;88.00;2;0.00;101.50;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.740.N__0.9 routing_vf_Node.Minor.540.S_end__Node.Main.740.N__0.9 fcd_vf_Node.Minor.540.S_end__Node.Main.740.N__0.9;DEFAULT_VEHTYPE;1.04;
vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.1;326.00;Edge.Minor.N_arm.SB.540_3;5.10;17.54;0.31;404.00;Edge.Minor.S_arm.SB.460_1;180.90;16.48;78.00;456.29;29.00;1;0.00;50.22;1;tripinfo_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.1 routing_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.1 fcd_vf_Node.Minor.540.N_end__Node.Minor.460.S_end__0.1;DEFAULT_VEHTYPE;1.05;
vf_Node.Main.740.S__Node.Main.0.S__0.37;306.00;Edge.Main.WB.740-620_2;5.10;18.67;0.96;405.00;Edge.Main.WB.120-0_3;112.00;17.80;99.00;735.89;51.00;1;0.00;59.55;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.37 routing_vf_Node.Main.740.S__Node.Main.0.S__0.37 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.37;DEFAULT_VEHTYPE;1.12;
vf_Node.Main.0.N__Node.Main.740.N__0.38;296.00;Edge.Main.EB.0-120_1;5.10;17.72;0.07;406.00;Edge.Main.EB.620-740_2;112.00;17.23;110.00;735.89;58.00;1;0.00;68.17;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.38 routing_vf_Node.Main.0.N__Node.Main.740.N__0.38 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.38;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.740.S__Node.Main.0.S__0.35;297.00;Edge.Main.WB.740-620_2;5.10;19.77;0.60;406.00;Edge.Main.WB.120-0_2;112.00;19.73;109.00;735.89;62.00;1;0.00;71.00;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.35 routing_vf_Node.Main.740.S__Node.Main.0.S__0.35 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.35;DEFAULT_VEHTYPE;1.19;
vf_Node.Minor.540.S_end__Node.Main.0.S__0.2;245.00;Edge.Minor.S_arm.NB.540_1;5.10;18.00;0.55;408.00;Edge.Main.WB.120-0_2;112.00;16.72;163.00;713.62;105.00;2;0.00;122.10;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__0.2 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__0.2 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__0.2;DEFAULT_VEHTYPE;1.08;
vf_Node.Main.0.N__Node.Main.740.N__0.36;284.00;Edge.Main.EB.0-120_2;5.10;15.28;0.97;408.00;Edge.Main.EB.620-740_1;112.00;14.86;124.00;735.89;65.00;1;0.00;75.11;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.36 routing_vf_Node.Main.0.N__Node.Main.740.N__0.36 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.36;DEFAULT_VEHTYPE;0.92;
vf_Node.Minor.460.N_end__Node.Main.740.N__0.3;331.00;Edge.Minor.N_arm.SB.460_1;5.10;15.46;1.57;409.00;Edge.Main.EB.620-740_3;112.00;14.69;78.00;457.07;34.00;2;0.00;47.05;1;tripinfo_vf_Node.Minor.460.N_end__Node.Main.740.N__0.3 routing_vf_Node.Minor.460.N_end__Node.Main.740.N__0.3 fcd_vf_Node.Minor.460.N_end__Node.Main.740.N__0.3;DEFAULT_VEHTYPE;0.93;
vf_Node.Minor.540.S_end__Node.Main.0.S__0.3;262.00;Edge.Minor.S_arm.NB.540_1;5.10;14.80;0.11;410.00;Edge.Main.WB.120-0_3;112.00;13.88;148.00;713.62;76.00;2;0.00;97.90;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__0.3 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__0.3 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__0.3;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.540.S_end__Node.Main.0.S__0.4;269.00;Edge.Minor.S_arm.NB.540_1;5.10;16.96;0.16;410.00;Edge.Main.WB.120-0_2;112.00;16.45;141.00;713.62;73.00;3;0.00;97.54;1;tripinfo_vf_Node.Minor.540.S_end__Node.Main.0.S__0.4 routing_vf_Node.Minor.540.S_end__Node.Main.0.S__0.4 fcd_vf_Node.Minor.540.S_end__Node.Main.0.S__0.4;DEFAULT_VEHTYPE;1.02;
vf_Node.Minor.540.N_end__Node.Main.0.S__0.3;276.00;Edge.Minor.N_arm.SB.540_3;5.10;16.68;0.01;411.00;Edge.Main.WB.120-0_3;112.00;15.15;135.00;731.60;78.00;2;0.00;90.32;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__0.3 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__0.3 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__0.3;DEFAULT_VEHTYPE;1.00;
vf_Node.Minor.400.N_end__Node.Main.740.N__0.0;352.00;Edge.Minor.N_arm.SB.400_1;5.10;17.71;0.99;411.00;Edge.Main.EB.620-740_3;112.00;16.71;59.00;520.57;10.00;1;0.00;28.13;1;tripinfo_vf_Node.Minor.400.N_end__Node.Main.740.N__0.0 routing_vf_Node.Minor.400.N_end__Node.Main.740.N__0.0 fcd_vf_Node.Minor.400.N_end__Node.Main.740.N__0.0;DEFAULT_VEHTYPE;1.06;
vf_Node.Main.0.N__Node.Main.740.N__0.37;287.00;Edge.Main.EB.0-120_1;5.10;13.13;1.59;412.00;Edge.Main.EB.620-740_2;112.00;12.90;125.00;735.89;59.00;1;0.00;68.00;1;tripinfo_vf_Node.Main.0.N__Node.Main.740.N__0.37 routing_vf_Node.Main.0.N__Node.Main.740.N__0.37 fcd_vf_Node.Main.0.N__Node.Main.740.N__0.37;DEFAULT_VEHTYPE;0.79;
vf_Node.Minor.200.N_end__Node.Main.740.N__0.7;301.00;Edge.Minor.N_arm.SB.200_1;5.10;9.49;0.44;412.00;Edge.Main.EB.620-740_3;112.00;17.43;111.00;713.62;35.00;3;0.00;68.99;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__0.7 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__0.7 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__0.7;DEFAULT_VEHTYPE;1.05;
vf_Node.Minor.200.N_end__Node.Main.740.N__0.3;240.00;Edge.Minor.N_arm.SB.200_1;5.10;20.60;0.36;413.00;Edge.Main.EB.620-740_2;112.00;15.14;173.00;713.62;113.00;2;0.00;137.25;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__0.3 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__0.3 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__0.3;DEFAULT_VEHTYPE;1.24;
vf_Node.Minor.540.N_end__Node.Main.0.S__0.4;293.00;Edge.Minor.N_arm.SB.540_3;5.10;18.57;0.96;413.00;Edge.Main.WB.120-0_3;112.00;17.75;120.00;731.60;63.00;2;0.00;79.41;1;tripinfo_vf_Node.Minor.540.N_end__Node.Main.0.S__0.4 routing_vf_Node.Minor.540.N_end__Node.Main.0.S__0.4 fcd_vf_Node.Minor.540.N_end__Node.Main.0.S__0.4;DEFAULT_VEHTYPE;1.11;
vf_Node.Minor.280.S_end__Node.Main.0.S__0.1;357.00;Edge.Minor.S_arm.NB.280_1;5.10;15.75;0.11;413.00;Edge.Main.WB.120-0_2;112.00;15.37;56.00;457.07;15.00;1;0.00;25.21;1;tripinfo_vf_Node.Minor.280.S_end__Node.Main.0.S__0.1 routing_vf_Node.Minor.280.S_end__Node.Main.0.S__0.1 fcd_vf_Node.Minor.280.S_end__Node.Main.0.S__0.1;DEFAULT_VEHTYPE;0.94;
vf_Node.Minor.200.N_end__Node.Main.740.N__0.5;288.00;Edge.Minor.N_arm.SB.200_1;5.10;19.73;0.19;415.00;Edge.Main.EB.620-740_2;112.00;15.97;127.00;713.62;59.00;3;0.00;89.49;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__0.5 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__0.5 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__0.5;DEFAULT_VEHTYPE;1.18;
vf_Node.Minor.280.N_end__Node.Minor.340.N_end__0.0;371.00;Edge.Minor.N_arm.SB.280_1;5.10;13.77;0.65;415.00;Edge.Minor.N_arm.NB.340_1;180.90;12.88;44.00;425.26;0.00;0;0.00;10.22;1;tripinfo_vf_Node.Minor.280.N_end__Node.Minor.340.N_end__0.0 routing_vf_Node.Minor.280.N_end__Node.Minor.340.N_end__0.0 fcd_vf_Node.Minor.280.N_end__Node.Minor.340.N_end__0.0;DEFAULT_VEHTYPE;0.83;
vf_Node.Minor.200.S_end__Node.Main.740.N__0.6;283.00;Edge.Minor.S_arm.NB.200_3;5.10;13.65;0.42;416.00;Edge.Main.EB.620-740_3;112.00;12.54;133.00;731.60;66.00;2;0.00;78.17;1;tripinfo_vf_Node.Minor.200.S_end__Node.Main.740.N__0.6 routing_vf_Node.Minor.200.S_end__Node.Main.740.N__0.6 fcd_vf_Node.Minor.200.S_end__Node.Main.740.N__0.6;DEFAULT_VEHTYPE;0.82;
vf_Node.Minor.200.N_end__Node.Main.740.N__0.8;316.00;Edge.Minor.N_arm.SB.200_1;5.10;16.91;0.86;416.00;Edge.Main.EB.620-740_2;112.00;15.06;100.00;713.62;24.00;2;0.00;56.65;1;tripinfo_vf_Node.Minor.200.N_end__Node.Main.740.N__0.8 routing_vf_Node.Minor.200.N_end__Node.Main.740.N__0.8 fcd_vf_Node.Minor.200.N_end__Node.Main.740.N__0.8;DEFAULT_VEHTYPE;1.01;
vf_Node.Minor.460.S_end__Node.Main.0.S__0.2;331.00;Edge.Minor.S_arm.NB.460_1;5.10;14.88;0.80;417.00;Edge.Main.WB.120-0_2;112.00;14.18;86.00;640.57;23.00;2;0.00;41.59;1;tripinfo_vf_Node.Minor.460.S_end__Node.Main.0.S__0.2 routing_vf_Node.Minor.460.S_end__Node.Main.0.S__0.2 fcd_vf_Node.Minor.460.S_end__Node.Main.0.S__0.2;DEFAULT_VEHTYPE;0.89;
vf_Node.Minor.280.N_end__Node.Main.740.N__0.4;349.00;Edge.Minor.N_arm.SB.280_1;5.10;17.25;0.31;418.00;Edge.Main.EB.620-740_2;112.00;16.63;69.00;640.57;17.00;1;0.00;30.56;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.740.N__0.4 routing_vf_Node.Minor.280.N_end__Node.Main.740.N__0.4 fcd_vf_Node.Minor.280.N_end__Node.Main.740.N__0.4;DEFAULT_VEHTYPE;1.03;
vf_Node.Minor.280.N_end__Node.Main.740.N__0.5;373.00;Edge.Minor.N_arm.SB.280_1;5.10;15.26;0.02;419.00;Edge.Main.EB.620-740_2;112.00;18.01;46.00;640.57;0.00;0;0.00;12.55;1;tripinfo_vf_Node.Minor.280.N_end__Node.Main.740.N__0.5 routing_vf_Node.Minor.280.N_end__Node.Main.740.N__0.5 fcd_vf_Node.Minor.280.N_end__Node.Main.740.N__0.5;DEFAULT_VEHTYPE;1.17;
vf_Node.Main.740.S__Node.Main.0.S__0.36;302.00;Edge.Main.WB.740-620_1;5.10;15.40;0.89;420.00;Edge.Main.WB.120-0_2;112.00;14.69;118.00;735.89;58.00;2;0.00;69.70;1;tripinfo_vf_Node.Main.740.S__Node.Main.0.S__0.36 routing_vf_Node.Main.740.S__Node.Main.0.S__0.36 fcd_vf_Node.Main.740.S__Node.Main.0.S__0.36;DEFAULT_VEHTYPE;0.92;
